,위도,경도
13459,35.597868,127.40751
13460,35.587319,127.396503
13461,35.566986,127.493306
13462,35.551824,127.487147
13463,35.541667,127.512762
13464,35.570227,127.525958
13465,35.595421,127.591796
13466,35.568671,127.555288
13467,35.538128,127.542158
13468,35.532513,127.545528
13469,35.511733,127.551457
13470,35.505728,127.526222
13471,35.486595,127.543304
13472,35.731693,127.583241
13473,35.75132,127.566666
13474,35.742823,127.577959
13475,35.747863,127.591658
13476,35.73662,127.592269
13477,35.731922,127.60145
13478,35.722203,127.605035
13479,35.731373,127.635844
13480,35.710845,127.626702
13481,35.680297,127.62118
13482,35.686184,127.509227
13483,35.699158,127.523594
13484,35.712681,127.513905
13485,35.721922,127.523545
13486,35.732753,127.527863
13487,35.737645,127.53375
13488,35.753392,127.53992
13489,35.790099,127.553746
13490,35.791888,127.533147
13491,35.691771,127.488516
13492,35.726898,127.572961
13493,35.70394,127.568007
13494,35.687574,127.564435
13495,35.718491,127.587918
13496,35.7021,127.581687
13497,35.676745,127.584632
13498,35.678894,127.591083
13499,35.661481,127.594388
13500,35.780037,127.589931
13501,35.771854,127.601993
13502,35.771408,127.617332
13503,35.784749,127.618816
13504,35.802232,127.603953
13505,35.809106,127.627244
13506,35.808279,127.638047
13507,35.610983,127.274801
13508,35.615005,127.2825
13509,35.603552,127.270567
13510,35.633523,127.284217
13511,35.623189,127.297903
13512,35.607099,127.302875
13513,35.598093,127.300402
13514,35.582754,127.266651
13515,35.548461,127.253259
13516,35.582355,127.252305
13517,35.591065,127.240438
13518,35.601934,127.245501
13519,35.616292,127.245972
13520,35.638917,127.298476
13521,35.540641,127.258813
13522,35.549096,127.268591
13523,35.582778,127.174371
13524,35.571892,127.201143
13525,35.587089,127.211301
13526,35.5774,127.223474
13527,35.565031,127.216883
13528,35.559312,127.231568
13529,35.55911,127.208765
13530,35.540588,127.205136
13531,35.612061,127.200981
13532,35.604177,127.176998
13533,35.628373,127.184987
13534,35.624041,127.160894
13535,35.64714,127.170703
13536,35.660903,127.159301
13537,35.637371,127.15161
13538,35.625879,127.141621
13539,35.605902,127.144478
13540,35.614867,127.107966
13541,35.60825,127.11387
13542,35.592703,127.122158
13543,35.580288,127.121596
13544,35.581025,127.099447
13545,35.648128,127.269957
13546,35.659273,127.265897
13547,35.657317,127.237374
13548,35.656856,127.221952
13549,35.646001,127.22838
13550,35.63053,127.217681
13551,35.638891,127.206043
13552,35.635214,127.31174
13553,35.629368,127.330784
13554,35.64228,127.346236
13555,35.645391,127.358674
13556,35.641254,127.382798
13557,35.624172,127.386383
13558,35.625279,127.352129
13559,35.618171,127.341034
13560,35.614863,127.323478
13561,35.601394,127.328603
13562,35.598547,127.318208
13563,35.538098,127.328452
13564,35.522709,127.3356
13565,35.51233,127.322784
13566,35.503579,127.317016
13567,35.498142,127.339886
13568,35.506302,127.331702
13569,35.511254,127.34044
13570,35.548482,127.320768
13571,35.552448,127.307901
13572,35.548721,127.292686
13573,35.56336,127.301487
13574,35.578033,127.307351
13575,35.572381,127.322472
13576,35.537497,127.335462
13577,35.681303,127.1802
13578,35.669931,127.143803
13579,35.685086,127.15916
13580,35.704008,127.156731
13581,35.715757,127.167317
13582,35.71713,127.181655
13583,35.691663,127.208527
13584,35.668487,127.208726
13585,35.690123,127.229634
13586,35.483308,127.266799
13587,35.490272,127.255269
13588,35.491858,127.242668
13589,35.49887,127.224067
13590,35.51789,127.245366
13591,35.497929,127.268061
13592,35.484118,127.283483
13593,35.508691,127.275288
13594,35.535007,127.28804
13595,35.523682,127.277778
13596,35.518647,127.289129
13597,35.505972,127.29316
13598,35.510144,127.302798
13599,35.534546,127.303105
13600,35.648574,127.283024
13601,35.657487,127.297383
13602,35.661033,127.279517
13603,35.671401,127.280652
13604,35.675905,127.270005
13605,35.688651,127.254907
13606,35.687681,127.274001
13607,35.714828,127.266918
13608,35.744738,127.257332
13609,35.733059,127.284504
13610,35.70204,127.281453
13611,35.67855,127.302097
13612,35.660247,127.344241
13613,35.559922,127.187664
13614,35.54239,127.175733
13615,35.530065,127.162646
13616,35.52651,127.148624
13617,35.52415,127.112637
13618,35.549932,127.103807
13619,35.556102,127.107603
13620,35.541664,127.144807
13621,35.564818,127.13575
13622,35.561406,127.151364
13623,35.527261,127.195604
13624,35.516854,127.181282
13625,35.49827,127.197731
13626,35.486085,127.18621
13627,35.482319,127.154584
13628,35.488103,127.143985
13629,35.497448,127.15482
13630,35.512644,127.154616
13631,35.596452,127.363837
13632,35.58388,127.363345
13633,35.584643,127.352626
13634,35.574454,127.348547
13635,35.575505,127.369656
13636,35.561934,127.355284
13637,35.559115,127.338978
13638,35.376124,127.138933
13639,35.373081,127.144951
13640,35.38608,127.150912
13641,35.391635,127.139369
13642,35.368851,127.113415
13643,35.370875,127.135192
13644,35.363378,127.142844
13645,35.349156,127.143905
13646,35.405825,127.148111
13647,35.417646,127.142251
13648,35.439624,127.140123
13649,35.45104,127.148548
13650,35.449513,127.161658
13651,35.434122,127.180731
13652,35.426291,127.168729
13653,35.414021,127.16341
13654,35.402607,127.178462
13655,35.393673,127.176248
13656,35.387035,127.16393
13657,35.440537,127.243048
13658,35.433435,127.237408
13659,35.473379,127.198538
13660,35.445181,127.211897
13661,35.455843,127.231508
13662,35.449169,127.240359
13663,35.458691,127.251032
13664,35.473779,127.249127
13665,35.474163,127.260468
13666,35.469304,127.288435
13667,35.459281,127.271162
13668,35.44305,127.274449
13669,35.435244,127.265577
13670,35.334815,127.13208
13671,35.323196,127.125774
13672,35.312462,127.116355
13673,35.319438,127.136693
13674,35.327471,127.148397
13675,35.329774,127.15847
13676,35.340133,127.164093
13677,35.34946,127.175469
13678,35.354742,127.175002
13679,35.352393,127.159721
13680,35.339788,127.146953
13681,35.345733,127.12211
13682,35.328739,127.109827
13683,35.338824,127.106529
13684,35.344304,127.095681
13685,35.331888,127.095039
13686,35.316385,127.095702
13687,35.315758,127.086202
13688,35.319793,127.077853
13689,35.331726,127.07585
13690,35.32378,127.055185
13691,35.352408,127.073979
13692,35.359501,127.080596
13693,35.333122,127.059837
13694,35.339416,127.083846
13695,35.380599,127.107573
13696,35.393249,127.097689
13697,35.40591,127.107604
13698,35.405964,127.122595
13699,35.407578,127.086668
13700,35.391616,127.080365
13701,35.386121,127.089845
13702,35.381766,127.070086
13703,35.372479,127.078181
13704,35.374437,127.094149
13705,35.518737,126.939252
13706,35.501651,126.944402
13707,35.497029,126.951689
13708,35.487717,126.95461
13709,35.478904,126.969583
13710,35.49166,126.978031
13711,35.505165,126.978402
13712,35.52208,126.974658
13713,35.539194,126.970724
13714,35.48019,126.991953
13715,35.493301,126.992857
13716,35.501071,127.002526
13717,35.487915,127.011772
13718,35.47915,127.014381
13719,35.501456,127.021931
13720,35.516609,127.028357
13721,35.521693,127.00793
13722,35.532203,127.014057
13723,35.50806,126.946551
13724,35.470339,126.936007
13725,35.456002,126.921378
13726,35.465546,126.9114
13727,35.451512,126.909105
13728,35.457008,126.893876
13729,35.439501,126.918387
13730,35.435812,126.906767
13731,35.42265,126.909923
13732,35.408619,126.920715
13733,35.409577,126.942388
13734,35.43106,126.931865
13735,35.441263,126.944103
13736,35.435247,126.952736
13737,35.449079,126.963107
13738,35.451799,126.978557
13739,35.443972,126.985599
13740,35.462559,126.991351
13741,35.402254,127.187518
13742,35.417634,127.183088
13743,35.404084,127.201279
13744,35.401217,127.210468
13745,35.417751,127.207905
13746,35.425871,127.22262
13747,35.417426,127.231233
13748,35.442792,127.194601
13749,35.364885,127.15913
13750,35.366495,127.167611
13751,35.361929,127.187588
13752,35.377138,127.185607
13753,35.374804,127.205912
13754,35.38804,127.206818
13755,35.450434,127.098395
13756,35.439534,127.110354
13757,35.426313,127.117303
13758,35.443247,127.123156
13759,35.456104,127.129216
13760,35.487119,127.118012
13761,35.472135,127.105397
13762,35.497734,127.074627
13763,35.467545,127.087115
13764,35.466919,127.051957
13765,35.444646,127.048362
13766,35.426253,127.07504
13767,35.429127,127.0876
13768,35.439662,127.073316
13769,35.433282,126.698692
13770,35.43709,126.705581
13771,35.435713,126.715158
13772,35.43019,126.728068
13773,35.427384,126.74102
13774,35.421557,126.73057
13775,35.423757,126.710253
13776,35.410916,126.706751
13777,35.414439,126.693127
13778,35.427509,126.690786
13779,35.433654,126.673474
13780,35.438732,126.656052
13781,35.449395,126.662798
13782,35.456146,126.673527
13783,35.446765,126.674486
13784,35.44667,126.684141
13785,35.442316,126.690547
13786,35.450013,126.700881
13787,35.409207,126.688149
13788,35.408231,126.682864
13789,35.417115,126.677116
13790,35.422672,126.66174
13791,35.409927,126.665434
13792,35.414996,126.644808
13793,35.405381,126.642356
13794,35.394793,126.656995
13795,35.384874,126.666311
13796,35.379885,126.675606
13797,35.399668,126.677123
13798,35.393865,126.69101
13799,35.366357,126.690976
13800,35.384119,126.715157
13801,35.43589,126.647768
13802,35.429027,126.640765
13803,35.422414,126.628688
13804,35.4385,126.638045
13805,35.441674,126.633892
13806,35.443273,126.621411
13807,35.432471,126.614657
13808,35.428416,126.604489
13809,35.444032,126.585255
13810,35.448969,126.602793
13811,35.469247,126.653455
13812,35.466659,126.630459
13813,35.469518,126.620012
13814,35.480195,126.59978
13815,35.490558,126.612088
13816,35.503925,126.589829
13817,35.415847,126.559831
13818,35.41944,126.560067
13819,35.428185,126.567032
13820,35.442881,126.576746
13821,35.420499,126.575221
13822,35.416966,126.594972
13823,35.408749,126.610279
13824,35.386094,126.611539
13825,35.395565,126.589004
13826,35.405787,126.575668
13827,35.405255,126.561577
13828,35.39858,126.548687
13829,35.414676,126.534755
13830,35.424215,126.547364
13831,35.436319,126.549494
13832,35.437044,126.537813
13833,35.418378,126.51072
13834,35.402355,126.530941
13835,35.402173,126.500083
13836,35.39048,126.498351
13837,35.372461,126.498644
13838,35.378108,126.513842
13839,35.382932,126.53432
13840,35.379277,126.55366
13841,35.37974,126.570376
13842,35.354541,126.552212
13843,35.361401,126.537971
13844,35.347736,126.52582
13845,35.447469,126.480175
13846,35.469131,126.467191
13847,35.456619,126.462184
13848,35.440911,126.444781
13849,35.440132,126.467205
13850,35.438005,126.491724
13851,35.417679,126.488872
13852,35.452215,126.501583
13853,35.446074,126.515534
13854,35.460906,126.541487
13855,35.457256,126.558201
13856,35.448681,126.551751
13857,35.452579,126.532557
13858,35.466307,126.526231
13859,35.472003,126.511298
13860,35.46744,126.482723
13861,35.481505,126.484824
13862,35.484839,126.501227
13863,35.497039,126.505667
13864,35.49664,126.480461
13865,35.512945,126.489055
13866,35.344357,126.615364
13867,35.357135,126.615716
13868,35.346883,126.632434
13869,35.35269,126.64532
13870,35.365411,126.6501
13871,35.364441,126.638365
13872,35.381343,126.625859
13873,35.379454,126.639218
13874,35.380792,126.652547
13875,35.388369,126.646428
13876,35.402594,126.626875
13877,35.378146,126.58975
13878,35.361339,126.56989
13879,35.351114,126.574308
13880,35.360043,126.594853
13881,35.342006,126.5976
13882,35.337601,126.586297
13883,35.334792,126.564719
13884,35.319443,126.570635
13885,35.333907,126.549054
13886,35.314545,126.55402
13887,35.314905,126.536791
13888,35.338686,126.539686
13889,35.324407,126.521172
13890,35.310063,126.584422
13891,35.326177,126.621415
13892,35.486809,126.526446
13893,35.503383,126.527585
13894,35.516764,126.518798
13895,35.529271,126.518758
13896,35.525551,126.536419
13897,35.499727,126.543892
13898,35.519177,126.555127
13899,35.529928,126.553918
13900,35.540584,126.56638
13901,35.532775,126.589836
13902,35.519916,126.700657
13903,35.520881,126.706706
13904,35.529004,126.706259
13905,35.546435,126.704554
13906,35.568502,126.716422
13907,35.566182,126.707254
13908,35.563085,126.684999
13909,35.54938,126.683679
13910,35.539518,126.685226
13911,35.525195,126.695834
13912,35.557872,126.714388
13913,35.522073,126.688152
13914,35.51471,126.686563
13915,35.505236,126.691632
13916,35.514551,126.721213
13917,35.507986,126.716292
13918,35.536689,126.748273
13919,35.544602,126.755091
13920,35.557521,126.755382
13921,35.56665,126.75465
13922,35.565138,126.735281
13923,35.550562,126.737093
13924,35.539476,126.72759
13925,35.530398,126.736218
13926,35.524495,126.724363
13927,35.518964,126.736286
13928,35.516416,126.747133
13929,35.505952,126.757207
13930,35.52423,126.761049
13931,35.490901,126.71215
13932,35.49813,126.718931
13933,35.492696,126.735032
13934,35.48721,126.752656
13935,35.478646,126.742691
13936,35.471837,126.733983
13937,35.464709,126.724518
13938,35.460311,126.709357
13939,35.472031,126.703243
13940,35.482358,126.710649
13941,35.494986,126.696161
13942,35.477587,126.689141
13943,35.468107,126.693682
13944,35.514233,126.674203
13945,35.512817,126.665712
13946,35.519776,126.668001
13947,35.524282,126.660635
13948,35.534106,126.661924
13949,35.550495,126.651889
13950,35.563453,126.63281
13951,35.557895,126.617182
13952,35.546875,126.615389
13953,35.535007,126.609842
13954,35.505685,126.633634
13955,35.507471,126.669331
13956,35.493512,126.675874
13957,35.48336,126.674119
13958,35.730997,126.735374
13959,35.726721,126.730212
13960,35.732726,126.740148
13961,35.721162,126.737925
13962,35.732759,126.755441
13963,35.71592,126.759053
13964,35.708573,126.758897
13965,35.707725,126.741883
13966,35.702095,126.748838
13967,35.687759,126.737685
13968,35.688356,126.746598
13969,35.692603,126.723714
13970,35.665541,126.721714
13971,35.669168,126.735322
13972,35.642954,126.721001
13973,35.649918,126.704675
13974,35.662023,126.71169
13975,35.663268,126.69149
13976,35.677737,126.704105
13977,35.688418,126.709324
13978,35.749909,126.735286
13979,35.743489,126.748899
13980,35.732569,126.77532
13981,35.748944,126.766834
13982,35.763341,126.758066
13983,35.777169,126.740992
13984,35.769718,126.728289
13985,35.762957,126.719495
13986,35.747987,126.704242
13987,35.73616,126.719015
13988,35.734666,126.699965
13989,35.710191,126.719672
13990,35.7112,126.706836
13991,35.722489,126.711099
13992,35.78668,126.636752
13993,35.762553,126.695984
13994,35.78104,126.716288
13995,35.754996,126.683489
13996,35.751392,126.640445
13997,35.610554,126.674801
13998,35.628666,126.681492
13999,35.628656,126.665004
14000,35.617029,126.63723
14001,35.604594,126.642082
14002,35.608256,126.657115
14003,35.622089,126.695181
14004,35.625171,126.710688
14005,35.636381,126.692947
14006,35.633885,126.715128
14007,35.599527,126.492915
14008,35.623803,126.471951
14009,35.638944,126.499134
14010,35.657578,126.521006
14011,35.663203,126.530943
14012,35.685587,126.542688
14013,35.661177,126.573102
14014,35.601316,126.612937
14015,35.604552,126.581671
14016,35.592651,126.55059
14017,35.58816,126.608258
14018,35.735349,126.795266
14019,35.719135,126.805312
14020,35.708052,126.823886
14021,35.687992,126.821948
14022,35.688792,126.807581
14023,35.701196,126.805598
14024,35.685708,126.786352
14025,35.699299,126.787374
14026,35.706837,126.793911
14027,35.711314,126.786076
14028,35.688647,126.767591
14029,35.674789,126.754178
14030,35.664872,126.671412
14031,35.684095,126.675063
14032,35.693962,126.686502
14033,35.694506,126.675243
14034,35.708292,126.676257
14035,35.705991,126.659879
14036,35.663852,126.62318
14037,35.728649,126.652833
14038,35.719653,126.67141
14039,35.708333,126.646586
14040,35.705427,126.598966
14041,35.728692,126.620499
14042,35.58988,126.67762
14043,35.596201,126.686484
14044,35.578021,126.679696
14045,35.580981,126.704975
14046,35.588392,126.716189
14047,35.604792,126.715305
14048,35.608831,126.702503
14049,35.609542,126.29577
14050,35.614513,126.291823
14051,35.592892,126.287139
14052,35.576776,126.264483
14053,35.576322,126.248466
14054,35.625564,126.287323
14055,35.658919,126.108795
14056,35.641166,126.11795
14057,34.80467,126.396526
14058,34.799329,126.387817
14059,34.816391,126.38368
14060,34.798791,126.38284
14061,34.796656,126.380665
14062,34.793529,126.378459
14063,34.793834,126.38156
14064,34.794173,126.387655
14065,34.792232,126.384824
14066,34.793256,126.384032
14067,34.790962,126.385264
14068,34.791259,126.382368
14069,34.789101,126.38439
14070,34.789203,126.382414
14071,34.789368,126.387256
14072,34.789691,126.385987
14073,34.787842,126.385471
14074,34.789234,126.391307
14075,34.787978,126.389895
14076,34.788566,126.389122
14077,34.789421,126.38858
14078,34.785985,126.386534
14079,34.786681,126.385469
14080,34.786592,126.387214
14081,34.787391,126.386088
14082,34.787433,126.389076
14083,34.788118,126.388263
14084,34.788706,126.387668
14085,34.787023,126.388493
14086,34.78738,126.387746
14087,34.787887,126.386811
14088,34.786096,126.37897
14089,34.786946,126.384528
14090,34.787177,126.382984
14091,34.786676,126.380624
14092,34.786239,126.383657
14093,34.786199,126.382403
14094,34.785974,126.380335
14095,34.785259,126.384647
14096,34.78551,126.385904
14097,34.786179,126.385025
14098,34.782383,126.382842
14099,34.782503,126.381763
14100,34.781929,126.381194
14101,34.781242,126.379803
14102,34.7839,126.384435
14103,34.784879,126.383012
14104,34.784753,126.381726
14105,34.783575,126.381991
14106,34.784425,126.383122
14107,34.784305,126.381693
14108,34.785517,126.382409
14109,34.785535,126.380299
14110,34.782834,126.377719
14111,34.781256,126.377814
14112,34.783918,126.374222
14113,34.796299,126.37531
14114,34.804528,126.421473
14115,34.807541,126.404088
14116,34.823682,126.423886
14117,34.771524,126.333736
14118,34.800432,126.324242
14119,34.835185,126.41848
14120,34.808392,126.439544
14121,34.739833,127.746362
14122,34.743494,127.748433
14123,34.747056,127.743275
14124,34.742768,127.741956
14125,34.739939,127.740389
14126,34.744912,127.738938
14127,34.739414,127.737619
14128,34.739998,127.732198
14129,34.742936,127.734926
14130,34.742718,127.731037
14131,34.751182,127.728346
14132,34.746859,127.725297
14133,34.741892,127.72748
14134,34.740953,127.722862
14135,34.735021,127.722875
14136,34.736611,127.729469
14137,34.731643,127.716823
14138,34.724742,127.706551
14139,34.750079,127.705438
14140,34.756073,127.703626
14141,34.75905,127.715766
14142,34.768272,127.706037
14143,34.773012,127.698141
14144,34.793841,127.754045
14145,34.776236,127.737129
14146,34.753123,127.738636
14147,34.714195,127.720606
14148,34.762664,127.662801
14149,34.76653,127.674875
14150,34.757772,127.648944
14151,34.740843,127.64962
14152,34.760624,127.677483
14153,34.761103,127.672498
14154,34.748167,127.677886
14155,34.770043,127.65342
14156,34.776177,127.666772
14157,34.774589,127.643631
14158,34.790917,127.658147
14159,34.78636,127.671432
14160,34.799928,127.641927
14161,34.824757,127.646912
14162,34.806952,127.66707
14163,34.811905,127.671519
14164,34.833255,127.686033
14165,34.847184,127.706235
14166,34.852957,127.728279
14167,34.882464,127.714374
14168,34.853375,127.753854
14169,34.82133,127.766042
14170,34.829622,127.736104
14171,34.807969,127.723406
14172,34.614341,127.718847
14173,34.606936,127.74313
14174,34.593072,127.769701
14175,34.603961,127.793032
14176,34.639342,127.785972
14177,34.637578,127.765954
14178,34.639287,127.728606
14179,34.65514,127.771754
14180,34.674995,127.763533
14181,34.721952,127.755374
14182,34.790739,127.631263
14183,34.762076,127.634749
14184,34.746313,127.626279
14185,34.759403,127.608701
14186,34.770622,127.591305
14187,34.79157,127.570683
14188,34.800146,127.59752
14189,34.819414,127.617515
14190,34.879302,127.581599
14191,34.875845,127.568895
14192,34.87661,127.553637
14193,34.846316,127.557205
14194,34.811224,127.53615
14195,34.812104,127.555701
14196,34.85587,127.595634
14197,34.842929,127.621627
14198,34.82785,127.550752
14199,34.879682,127.611711
14200,34.702635,127.614509
14201,34.718228,127.62878
14202,34.73633,127.614028
14203,34.73378,127.575735
14204,34.718247,127.580706
14205,34.68526,127.596849
14206,34.691052,127.580901
14207,34.66997,127.563197
14208,34.648972,127.593185
14209,34.653889,127.625374
14210,34.510253,127.764858
14211,34.497816,127.783267
14212,34.521846,127.742076
14213,34.540346,127.740611
14214,34.484921,127.804477
14215,34.43675,127.800916
14216,34.567063,127.736117
14217,34.583647,127.731813
14218,34.577315,127.757908
14219,34.619095,127.638134
14220,34.578908,127.713352
14221,34.571675,127.662509
14222,34.595725,127.654032
14223,34.600497,127.60313
14224,34.594221,127.619743
14225,34.605578,127.544226
14226,34.633523,127.546905
14227,34.627003,127.515427
14228,34.759695,127.500184
14229,34.026788,127.310663
14230,34.026067,127.304394
14231,34.05159,127.293912
14232,34.047809,127.313083
14233,34.23309,127.24686
14234,34.278052,127.384159
14235,34.983879,127.427539
14236,34.957829,127.455623
14237,34.95394,127.481653
14238,34.952062,127.476583
14239,34.955777,127.48262
14240,34.955146,127.479098
14241,34.962243,127.483684
14242,34.972448,127.480583
14243,34.97984,127.483202
14244,34.974887,127.495
14245,34.951541,127.498181
14246,34.95104,127.507168
14247,34.946534,127.507694
14248,34.944089,127.519779
14249,34.941868,127.499944
14250,34.94094,127.489286
14251,34.944947,127.486436
14252,34.94956,127.482032
14253,34.949444,127.488932
14254,34.954033,127.485242
14255,34.956034,127.484833
14256,34.957683,127.487223
14257,34.910427,127.500312
14258,34.907811,127.493657
14259,34.918541,127.503155
14260,34.928411,127.498219
14261,34.927782,127.486669
14262,34.914236,127.480607
14263,34.892482,127.48255
14264,34.890254,127.497334
14265,34.893407,127.506193
14266,34.972559,127.529249
14267,34.957595,127.522847
14268,35.0366,127.329413
14269,35.02026,127.339489
14270,35.043949,127.343003
14271,35.022528,127.357239
14272,35.02011,127.372667
14273,35.033301,127.377509
14274,35.050789,127.368937
14275,35.021546,127.407092
14276,35.014869,127.387654
14277,35.00846,127.392337
14278,34.999492,127.3653
14279,34.99021,127.353872
14280,34.982022,127.381349
14281,34.972844,127.346676
14282,34.955375,127.544627
14283,34.932589,127.554081
14284,34.948008,127.531193
14285,34.926635,127.525324
14286,34.925558,127.539423
14287,34.912009,127.535742
14288,34.917147,127.548098
14289,34.912897,127.562986
14290,34.912739,127.576486
14291,34.89385,127.570401
14292,34.89548,127.547403
14293,34.900792,127.534248
14294,34.896609,127.533799
14295,34.892427,127.53137
14296,34.877952,127.527914
14297,34.863914,127.528616
14298,34.847883,127.531878
14299,34.859125,127.545058
14300,35.039474,127.444545
14301,35.03153,127.425763
14302,35.022728,127.457995
14303,35.014738,127.453675
14304,34.998976,127.483609
14305,35.018931,127.478906
14306,35.000739,127.493826
14307,34.987615,127.500233
14308,34.985549,127.518615
14309,35.000279,127.546116
14310,35.001255,127.55111
14311,35.003603,127.508143
14312,35.025642,127.50244
14313,35.061071,127.505236
14314,35.075157,127.456036
14315,35.083658,127.475588
14316,35.098601,127.432703
14317,35.09753,127.426177
14318,35.112568,127.429474
14319,35.108742,127.449452
14320,35.122564,127.442663
14321,35.12351,127.458405
14322,35.134133,127.44825
14323,35.152667,127.457428
14324,35.173223,127.429068
14325,35.141594,127.467009
14326,35.124567,127.471931
14327,35.112735,127.475983
14328,35.109655,127.49824
14329,35.106967,127.50612
14330,35.093088,127.379255
14331,35.103153,127.421947
14332,35.104913,127.399066
14333,35.087964,127.364076
14334,35.08175,127.358152
14335,35.084494,127.374663
14336,35.085462,127.383727
14337,35.082908,127.406536
14338,35.065453,127.40881
14339,35.078626,127.392604
14340,35.042259,127.301815
14341,35.057615,127.289586
14342,35.063732,127.294777
14343,35.072186,127.284203
14344,35.060299,127.277993
14345,35.053193,127.278767
14346,35.062596,127.258861
14347,35.074634,127.2447
14348,35.075726,127.255904
14349,35.081352,127.26217
14350,35.05816,127.218117
14351,35.076231,127.233819
14352,35.081164,127.205481
14353,35.083834,127.233215
14354,35.093732,127.22672
14355,35.104237,127.224018
14356,35.106445,127.237196
14357,35.093983,127.250242
14358,35.099591,127.203018
14359,35.05338,127.267102
14360,35.035769,127.260012
14361,35.018428,127.266867
14362,35.005585,127.251957
14363,35.027019,127.216528
14364,35.014404,127.209311
14365,34.993218,127.187459
14366,34.995211,127.238197
14367,34.97121,127.228538
14368,34.972962,127.247928
14369,34.985053,127.254933
14370,34.971276,127.267415
14371,34.964031,127.285363
14372,34.948935,127.25739
14373,34.939057,127.258787
14374,34.914259,127.295436
14375,34.9343,127.28979
14376,34.942084,127.270916
14377,34.918583,127.268365
14378,34.910177,127.250367
14379,34.895378,127.244158
14380,34.911605,127.274626
14381,34.901526,127.280706
14382,34.906802,127.34343
14383,34.90578,127.33857
14384,34.909438,127.337562
14385,34.911829,127.342024
14386,34.917695,127.335248
14387,34.914915,127.328068
14388,34.899765,127.324698
14389,34.893076,127.329169
14390,34.902817,127.340863
14391,34.899428,127.346903
14392,34.87138,127.348289
14393,34.879985,127.348036
14394,34.885488,127.361573
14395,34.894103,127.358782
14396,34.920252,127.386635
14397,34.942731,127.354106
14398,34.951794,127.332708
14399,34.938518,127.329312
14400,34.957895,127.347269
14401,34.873438,127.447169
14402,34.884585,127.432994
14403,34.888518,127.449935
14404,34.894132,127.463072
14405,34.881791,127.47331
14406,34.87558,127.465466
14407,34.854622,127.485816
14408,34.863414,127.468819
14409,34.848394,127.46436
14410,34.84173,127.452361
14411,34.864565,127.451707
14412,34.864628,127.438508
14413,34.854946,127.429099
14414,34.840719,127.423963
14415,34.852463,127.416306
14416,34.857293,127.408491
14417,34.850136,127.392766
14418,34.885698,127.392759
14419,34.938814,127.455593
14420,34.941484,127.446132
14421,34.955193,127.422367
14422,34.977122,127.400677
14423,34.955301,127.376282
14424,34.932061,127.411428
14425,34.912987,127.408717
14426,34.928634,127.438195
14427,34.914087,127.439547
14428,34.910602,127.457443
14429,34.924658,127.45957
14430,35.018688,126.726258
14431,35.017639,126.714528
14432,35.009418,126.688081
14433,35.004879,126.705278
14434,35.031849,126.712005
14435,35.032953,126.713994
14436,35.035947,126.714818
14437,35.035744,126.704667
14438,35.024811,126.692375
14439,35.030537,126.714671
14440,35.029215,126.716871
14441,35.030494,126.719783
14442,35.034926,126.716347
14443,35.035549,126.719609
14444,35.03274,126.719507
14445,35.048206,126.717736
14446,35.060104,126.725548
14447,35.053032,126.736719
14448,35.046005,126.728177
14449,35.02795,126.721268
14450,35.029421,126.723996
14451,35.028692,126.727853
14452,34.999482,126.712409
14453,34.992684,126.719298
14454,34.991292,126.747765
14455,34.986672,126.75157
14456,34.982466,126.72938
14457,34.995858,126.711143
14458,34.980015,126.719297
14459,34.989626,126.695138
14460,34.980962,126.682692
14461,34.98003,126.664174
14462,34.994895,126.677427
14463,35.018124,126.787662
14464,35.046287,126.840729
14465,35.04454,126.842984
14466,35.043721,126.84682
14467,35.040729,126.843331
14468,35.032653,126.837305
14469,35.027605,126.850493
14470,35.001758,126.862207
14471,34.994026,126.854622
14472,34.985705,126.879041
14473,35.021343,126.862088
14474,35.044128,126.86491
14475,35.061744,126.888317
14476,35.060444,126.871654
14477,35.054474,126.850923
14478,35.053864,126.837502
14479,35.055852,126.833477
14480,34.921269,126.744747
14481,34.938066,126.744202
14482,34.949469,126.734911
14483,34.964601,126.726603
14484,34.941553,126.717029
14485,34.93079,126.713945
14486,34.913695,126.724744
14487,34.914696,126.742942
14488,34.89913,126.738865
14489,34.96707,126.681652
14490,34.972338,126.665736
14491,34.969436,126.654276
14492,34.961025,126.628339
14493,34.953706,126.64296
14494,34.961831,126.655419
14495,34.954804,126.667679
14496,34.949765,126.684122
14497,34.950557,126.706907
14498,34.956887,126.699838
14499,34.967642,126.703712
14500,34.978342,126.704094
14501,34.899414,126.646834
14502,34.894342,126.661962
14503,34.907647,126.666626
14504,34.915314,126.656761
14505,34.911006,126.646224
14506,34.93791,126.653971
14507,34.896332,126.678486
14508,34.940222,126.610345
14509,34.951248,126.603901
14510,34.971503,126.597287
14511,34.979885,126.592679
14512,34.967092,126.585713
14513,34.957939,126.573916
14514,34.943773,126.589534
14515,34.932505,126.59143
14516,34.93344,126.625271
14517,34.924298,126.637027
14518,34.941487,126.56591
14519,34.933653,126.564643
14520,34.926794,126.575978
14521,34.91139,126.56029
14522,34.905901,126.557941
14523,34.912538,126.532159
14524,34.932071,126.548203
14525,34.952653,126.541349
14526,34.96218,126.549496
14527,34.967017,126.556002
14528,34.978867,126.557128
14529,35.010203,126.636563
14530,35.020069,126.63975
14531,35.017356,126.659597
14532,35.000823,126.651571
14533,34.995596,126.634139
14534,34.990702,126.629361
